ID_REF	Mann1_4hr	Mann1_12hr	Mann1_24hr	Mann2_4hr	Mann2_12hr	Mann2_24hr	Mann3_4hr	Mann3_12hr	Mann3_24hr	MGd1_4hr	MGd1_12hr	MGd1_24hr	MGd2_4hr	MGd2_12hr	MGd2_24hr	MGd3_4hr	MGd3_12hr	MGd3_24hr
212981_s_at	140.1	50.0	73.1	50.0	96.6	56.5	60.0	50.0	112.9	177.9	110.2	71.2	62.8	50.0	90.6	156.7	122.0	102.6
212982_at	283.1	465.5	409.4	335.3	188.1	178.5	202.9	347.1	278.5	285.8	414.3	345.1	360.5	309.4	312.7	295.8	272.4	212.5
212983_at	208.5	288.8	266.5	335.7	424.5	361.9	346.1	366.0	218.8	219.5	205.6	135.3	279.1	324.0	264.9	372.8	426.9	447.2
212984_at	81.4	181.8	109.4	128.5	192.3	111.1	152.8	282.2	149.7	174.2	266.5	159.9	156.2	125.0	108.3	150.0	150.3	74.7
212985_at	142.8	103.3	104.3	175.6	163.5	50.0	181.7	206.4	152.9	65.2	159.0	187.4	53.7	115.3	260.4	94.6	135.1	203.8
212986_s_at	291.8	303.2	273.0	290.0	413.9	249.0	348.1	341.6	344.5	371.9	326.6	277.3	303.4	441.1	160.0	260.9	449.5	266.5
212987_at	518.7	707.8	497.9	548.1	610.5	477.6	543.1	395.0	531.0	439.2	442.9	540.3	625.2	551.0	476.8	483.7	629.1	467.3
212988_x_at	17168.4	17513.3	15021.7	14027.5	15147.5	15424.7	12956.5	12629.4	14428.2	15686.1	16235.9	17341.0	15779.6	21027.9	14900.3	14365.5	13170.2	15023.2
212989_at	49.0	165.5	147.6	248.3	103.1	89.5	78.7	84.7	80.3	108.3	54.7	111.4	50.0	50.0	52.0	123.4	133.5	107.1
212990_at	49.0	50.0	54.9	50.0	207.0	109.6	50.0	65.3	71.1	49.0	50.0	50.0	230.1	50.0	50.0	180.4	58.4	50.0
212991_at	49.0	173.4	137.6	211.5	50.0	145.5	140.0	50.0	70.7	66.0	94.6	50.0	115.3	178.8	70.5	50.0	110.6	71.1
212992_at	613.5	767.8	691.7	763.2	646.4	920.2	684.0	788.1	723.9	642.4	869.3	626.6	686.8	730.8	740.4	913.6	911.6	862.7
212993_at	207.9	283.2	167.5	214.6	268.1	174.7	188.8	225.5	284.2	232.1	159.1	187.9	198.3	203.5	194.1	250.0	88.6	186.9
212994_at	241.0	307.1	248.5	369.4	440.1	390.9	421.8	378.1	378.5	367.8	417.0	341.7	503.2	252.5	327.6	433.5	377.6	379.0
212995_x_at	1055.7	978.0	1178.9	1090.2	1536.4	1404.4	1103.1	1155.2	1102.0	1307.0	1162.6	1279.8	1288.0	1654.5	928.4	974.8	1380.1	1348.8
212996_s_at	110.9	50.0	50.0	137.9	119.2	50.0	50.0	92.7	158.4	49.0	100.9	97.0	50.0	77.6	90.5	118.7	224.3	93.7
212997_s_at	247.5	89.0	212.9	325.9	121.0	259.2	307.9	326.7	211.4	217.3	155.2	250.8	164.4	119.4	181.2	423.1	327.6	149.7
212998_x_at	91.2	50.0	50.0	51.1	50.0	50.0	50.0	86.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	121.9	50.0	50.0
212999_x_at	49.0	50.0	50.0	124.9	50.0	72.7	50.0	50.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	67.5	74.5	50.0
213000_at	49.0	50.0	147.8	50.0	95.0	50.0	50.9	90.1	50.0	49.0	83.5	68.0	50.0	77.6	50.0	71.0	80.0	51.6
213001_at	63.9	124.2	135.4	74.9	50.0	138.4	122.2	96.5	164.8	49.0	76.9	152.9	225.6	173.9	50.0	113.7	107.9	92.8
213002_at	141.1	263.4	208.5	67.3	162.0	272.1	214.4	384.5	342.5	199.4	174.0	184.5	242.6	218.7	224.2	185.4	257.0	202.8
213003_s_at	113.4	126.6	152.9	133.2	68.2	50.0	162.3	103.0	50.0	131.4	144.7	56.5	166.8	171.9	118.3	50.0	80.6	148.9
213004_at	52.8	50.0	50.0	104.3	50.0	50.0	50.0	103.6	122.7	89.9	69.9	50.0	50.0	50.0	139.3	50.0	99.3	102.0
213005_s_at	261.6	320.5	200.8	197.1	247.4	132.8	284.6	316.6	352.8	281.2	248.3	241.1	196.6	195.2	220.7	202.9	249.2	366.7
213006_at	49.0	119.9	50.0	50.0	63.4	50.0	50.0	64.6	50.0	58.8	82.0	69.3	85.9	50.0	93.6	50.0	93.2	50.0
213007_at	49.0	50.0	75.2	100.5	90.8	147.8	170.3	193.3	69.2	62.0	62.6	103.3	60.5	50.0	50.0	109.7	152.9	183.8
213008_at	67.1	183.2	80.4	194.2	50.0	50.0	62.7	164.2	77.6	49.0	53.5	111.4	50.0	50.0	118.1	233.7	81.6	172.6
213009_s_at	552.2	548.5	492.8	457.1	566.8	512.7	546.6	469.2	697.5	492.1	497.4	625.3	524.0	688.1	485.7	450.4	648.4	452.1
213010_at	122.5	50.0	109.9	118.6	50.0	134.8	50.0	56.0	63.7	91.5	75.0	50.0	97.8	151.2	50.0	50.0	90.4	77.6
213011_s_at	3143.2	2685.3	3250.3	3591.1	3303.9	2925.3	3620.8	4352.0	3322.4	3682.9	3292.9	3312.2	3184.4	3506.2	3039.7	3993.7	4435.2	3470.8
213012_at	359.5	496.4	332.6	314.2	309.4	245.2	398.2	473.8	457.2	439.1	332.4	398.5	372.2	449.1	416.2	429.3	359.8	385.3
213013_at	162.5	144.4	50.0	131.2	50.0	50.0	50.0	50.0	98.9	49.0	50.0	50.0	58.8	103.3	50.0	50.0	50.0	50.0
213014_at	49.0	50.0	50.0	50.0	121.9	50.0	50.0	50.0	50.0	49.0	50.0	50.0	50.0	150.6	50.0	50.0	51.8	53.5
213015_at	49.0	116.2	58.2	160.4	194.0	250.3	176.5	118.0	232.4	138.4	113.0	195.4	253.1	59.4	275.2	56.7	111.5	131.9
213016_at	277.6	262.6	214.5	344.9	254.1	291.0	309.4	140.8	423.4	378.4	279.2	276.5	278.2	186.6	265.1	287.7	308.4	271.9
213017_at	331.5	65.3	109.6	208.4	224.7	181.1	69.7	50.0	184.8	214.0	152.4	165.6	292.7	63.4	63.5	391.1	189.2	100.9
213018_at	281.3	388.7	468.3	345.6	316.0	354.5	526.5	282.4	453.3	357.3	407.3	442.1	284.4	236.0	336.6	168.1	278.6	366.6
213019_at	286.3	202.1	190.9	166.4	228.9	350.7	286.4	116.7	204.1	269.6	204.7	214.7	180.0	60.9	401.5	216.6	131.9	313.5
213020_at	302.7	206.3	200.6	134.8	124.9	228.4	231.8	99.6	230.3	230.2	139.3	230.9	50.0	181.0	188.5	160.7	275.3	231.8
213021_at	241.9	359.4	305.8	291.6	316.8	200.4	304.6	281.3	403.5	290.5	233.7	472.8	281.8	340.9	298.6	198.7	250.8	423.1
213022_s_at	132.9	70.3	67.6	176.7	67.9	158.5	50.0	91.2	130.3	179.9	115.4	125.3	117.8	104.9	172.9	50.0	50.0	63.5
213023_at	80.0	50.0	50.0	103.6	50.0	123.1	50.0	100.8	51.3	56.6	50.0	52.4	50.0	113.6	50.0	50.0	50.0	58.8
213024_at	110.5	135.1	93.5	86.8	162.0	50.0	135.3	50.0	71.6	49.0	56.4	113.7	92.2	68.3	197.4	50.0	117.6	145.0
213025_at	262.8	220.3	131.6	233.3	135.7	247.0	140.0	153.2	179.8	167.6	168.1	157.8	191.3	138.3	161.4	167.8	109.2	94.2
213026_at	223.9	217.5	242.0	339.6	244.8	326.6	246.8	242.5	354.8	319.0	273.3	342.6	264.6	235.1	292.9	318.6	278.7	278.8
213027_at	195.4	265.4	250.8	236.8	314.9	147.0	210.4	312.7	279.1	278.8	248.6	383.4	376.9	201.4	348.4	357.3	173.2	194.4
213028_at	49.0	161.2	164.4	123.4	128.4	199.9	50.0	250.7	50.0	99.6	54.6	50.0	52.2	50.0	99.2	154.5	89.3	213.8
213029_at	327.2	460.2	451.0	221.1	398.1	447.9	397.9	416.6	328.7	347.1	526.6	373.9	325.5	507.9	477.0	416.9	537.2	428.0
213030_s_at	155.3	78.2	88.0	187.3	136.5	135.1	140.4	141.7	156.9	131.4	218.3	132.7	166.6	147.0	81.9	50.0	128.5	206.4
213031_s_at	407.4	384.1	316.0	331.9	459.2	467.2	560.7	242.3	274.2	294.8	355.2	403.7	443.9	383.9	423.2	436.7	500.7	557.7
213032_at	193.7	232.0	256.5	98.5	196.5	185.2	255.9	290.5	181.0	236.3	184.1	179.1	122.5	145.8	262.4	141.7	122.5	246.2
213033_s_at	68.6	50.0	50.0	50.0	175.5	182.9	50.0	50.0	54.4	83.5	51.2	88.9	50.0	50.0	50.0	50.0	50.0	50.0
213034_at	128.8	168.0	209.0	108.8	176.3	252.6	184.8	124.1	162.0	164.4	276.6	157.4	50.0	265.2	253.5	138.7	322.7	167.9
213035_at	243.0	279.0	242.8	442.7	206.3	179.8	242.1	298.0	285.1	295.2	206.0	267.9	277.2	171.9	240.8	421.0	416.1	145.8
213036_x_at	98.1	141.9	91.1	50.0	126.0	50.0	50.0	147.5	50.0	80.7	50.0	81.1	60.1	215.1	50.0	109.9	80.5	70.6
213037_x_at	1255.7	1328.1	1361.2	1348.3	1418.9	1306.7	1120.0	1563.0	1224.3	1269.0	1172.1	1251.8	1284.8	1524.6	1296.8	1348.1	1372.0	1595.1
213038_at	49.0	50.0	148.0	50.0	133.1	182.9	54.4	50.0	50.0	137.2	191.5	119.9	127.2	168.6	139.5	50.0	50.0	62.1
213039_at	389.3	331.9	407.1	394.5	317.6	553.2	399.6	628.7	353.2	415.6	437.9	512.5	327.9	353.9	379.5	436.9	462.7	382.9
213040_s_at	49.0	51.3	50.1	64.1	140.4	146.5	50.0	89.0	79.4	49.0	62.6	50.0	50.0	50.0	54.9	70.5	50.0	108.2
213041_s_at	577.1	560.1	570.8	669.0	856.8	679.3	851.9	650.4	494.3	617.7	600.8	577.5	593.5	966.5	516.6	683.3	679.1	492.1
213042_s_at	49.0	90.6	50.0	50.0	50.0	122.6	98.0	50.0	50.0	49.0	89.8	50.7	138.2	50.0	50.0	50.0	50.0	144.5
213043_s_at	261.6	234.7	323.8	312.6	189.8	153.9	411.1	363.9	143.0	216.5	329.1	368.1	220.1	375.0	271.4	284.6	354.4	271.8
213044_at	436.3	481.6	393.0	395.6	274.6	537.9	333.3	295.3	482.1	436.6	478.1	500.9	356.8	386.8	405.1	402.2	208.2	365.9
213045_at	231.4	218.9	96.3	179.9	240.3	186.7	223.6	98.4	50.0	128.5	50.0	50.0	62.6	50.0	50.0	87.1	110.3	150.0
213046_at	443.7	593.8	334.1	486.9	399.1	492.4	331.0	306.9	277.0	509.8	413.2	377.5	465.9	337.9	176.3	264.8	262.9	264.4
213047_x_at	1914.7	2090.6	2156.5	1822.5	1884.2	1370.1	2320.6	2600.2	2676.0	1964.6	2005.2	2071.5	1861.0	2256.9	2071.3	2616.9	2588.7	2631.6
213048_s_at	1204.3	992.2	1119.0	1247.9	1705.7	1155.7	1622.8	2543.7	1775.4	1011.3	1039.8	1397.5	1111.2	1478.7	1691.1	1052.9	1714.5	2706.9
213049_at	273.2	154.6	226.4	301.9	73.6	154.6	194.5	50.0	200.4	236.0	273.0	231.1	65.0	256.5	131.1	179.5	61.8	100.9
213050_at	193.9	50.0	218.0	242.0	130.2	181.1	50.0	138.4	59.4	165.2	285.0	50.0	322.1	53.6	218.9	193.4	148.7	112.4
213051_at	415.1	561.3	457.9	284.2	462.3	313.1	593.6	610.7	626.2	615.3	619.5	360.0	502.3	591.0	527.9	560.1	526.8	552.4
213052_at	401.5	437.6	429.6	277.2	324.9	265.8	639.8	494.9	630.3	482.7	505.7	394.8	624.8	553.5	582.7	687.1	544.4	487.7
213053_at	49.0	95.4	67.9	50.0	50.0	78.8	50.9	50.0	96.1	49.0	50.0	58.5	50.0	50.0	50.0	69.7	169.8	50.0
213054_at	49.0	50.0	50.0	56.5	56.3	262.7	50.0	99.4	50.0	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	96.4
213055_at	114.1	118.8	118.3	50.0	95.0	50.0	161.6	113.3	86.6	49.0	263.4	50.0	51.3	66.1	50.0	120.9	100.0	54.0
213056_at	50.6	83.9	68.0	185.3	50.0	216.7	126.9	94.2	50.0	75.8	122.4	50.0	179.4	50.0	68.1	50.0	54.4	118.2
213057_at	172.9	208.9	242.0	326.3	200.8	219.7	163.2	109.8	261.2	264.2	311.7	283.3	211.7	341.2	309.0	130.6	339.5	199.7
213058_at	208.3	170.6	165.6	167.5	156.5	69.7	154.7	172.5	316.0	168.4	166.6	241.8	208.5	337.9	246.8	237.0	225.9	229.8
213059_at	364.3	376.9	621.9	323.9	298.2	368.5	378.6	426.1	456.7	446.2	488.3	310.3	251.6	442.5	324.2	158.7	537.0	224.7
213060_s_at	49.0	50.0	88.4	159.5	50.0	273.7	150.7	50.0	106.0	89.7	140.0	81.7	173.4	63.1	65.5	97.5	139.5	50.0
213061_s_at	49.0	107.3	50.0	261.1	90.8	106.8	101.7	142.9	107.0	50.7	119.9	66.6	65.0	79.6	101.1	134.1	80.2	81.1
213062_at	49.0	153.9	89.7	138.4	121.2	182.6	132.5	53.9	101.7	49.0	60.3	50.0	131.4	91.3	50.0	97.1	117.5	85.8
213063_at	277.2	237.0	323.5	196.0	237.6	141.2	227.8	366.9	305.7	214.3	313.9	260.8	422.7	290.4	186.0	350.1	234.5	246.3
213064_at	281.3	299.2	326.4	105.6	132.9	243.4	293.6	270.2	387.6	279.3	247.4	239.4	312.9	201.0	312.1	346.1	252.7	146.6
213065_at	456.8	475.7	515.5	290.9	395.4	352.5	249.7	505.2	310.8	458.2	511.6	478.8	364.1	452.6	504.8	489.5	398.4	329.9
213066_at	49.0	79.4	50.0	50.0	220.2	51.6	150.7	60.7	191.5	73.7	50.0	149.9	140.2	50.0	50.0	60.0	226.5	267.2
213067_at	60.1	50.0	73.1	279.2	125.5	50.0	60.9	50.0	148.3	53.5	50.0	50.1	96.9	95.3	50.0	83.5	155.8	50.0
213068_at	49.0	50.0	50.0	50.0	50.0	50.0	50.0	53.7	50.0	49.0	50.0	50.0	50.0	50.0	68.1	50.0	55.8	81.1
213069_at	114.0	50.0	135.7	211.9	160.8	50.0	50.0	50.0	50.0	102.8	112.6	76.7	89.5	164.6	50.0	91.3	55.6	50.0
213070_at	429.8	275.9	258.0	270.9	191.0	220.8	284.5	154.4	295.5	362.0	295.3	336.0	157.9	189.9	223.8	331.0	240.1	210.6
213071_at	49.0	50.0	50.0	139.3	50.0	50.0	50.8	50.0	50.0	49.0	50.0	50.0	98.2	50.0	50.0	50.0	50.0	50.0
213072_at	184.8	178.1	175.1	100.9	202.8	267.8	195.7	186.7	111.8	122.2	94.0	140.9	195.3	195.9	50.0	184.5	128.7	143.6
213073_at	152.1	81.0	80.3	159.7	50.0	143.7	125.0	95.1	133.5	162.0	85.9	120.8	50.0	108.3	62.9	50.0	50.0	152.0
213074_at	338.7	417.3	308.8	253.0	425.4	130.5	390.4	264.9	239.6	423.5	314.8	190.6	241.1	203.6	314.0	302.0	291.5	207.2
213075_at	66.7	239.5	98.0	80.7	86.7	51.1	135.8	248.6	210.6	196.2	108.6	145.3	134.6	109.8	136.8	143.0	193.1	239.0
213076_at	242.6	56.3	181.5	189.3	102.2	235.5	77.7	235.0	211.7	304.8	225.0	233.6	178.7	334.8	240.8	332.4	177.9	303.7
213077_at	211.2	278.6	230.9	92.2	200.4	50.0	222.1	133.1	234.8	325.8	248.4	275.8	251.2	119.1	156.9	349.8	89.8	113.8
213078_x_at	317.3	331.5	355.2	285.1	256.5	438.7	310.5	334.6	287.7	360.1	391.7	255.0	605.0	294.2	249.8	340.0	390.6	322.6
213079_at	315.3	266.0	143.0	439.1	290.6	181.3	162.6	189.3	216.6	269.3	282.5	218.1	258.6	308.2	165.9	273.5	261.6	369.4
213080_x_at	8676.5	8964.9	8036.7	7700.2	8263.4	8108.5	8697.3	7378.9	8313.8	8441.2	9462.1	9185.6	8174.5	8600.9	8663.1	7499.5	7891.1	8791.1
213081_at	240.5	196.1	58.4	214.9	50.0	271.6	89.5	129.8	50.0	118.5	118.4	65.8	96.1	208.5	136.8	121.3	66.5	197.4
213082_s_at	254.6	265.1	174.4	199.8	68.2	207.0	50.0	97.3	223.5	186.8	191.2	192.2	185.5	136.1	226.2	162.1	190.2	206.9
213083_at	204.4	132.3	272.1	50.0	218.2	262.7	276.9	80.5	289.1	305.7	173.0	203.7	419.5	238.2	283.8	186.5	205.7	168.7
213084_x_at	28470.7	28877.2	24975.5	35683.0	32064.5	30960.5	30479.1	35016.5	29830.2	22288.3	26451.2	25173.2	32749.6	32568.8	32339.6	31180.5	30675.3	31196.4
213085_s_at	396.9	516.4	545.4	390.5	467.9	386.6	620.0	410.7	375.6	422.8	418.0	536.2	612.9	789.8	534.5	579.4	756.8	659.2
213086_s_at	940.3	958.7	878.2	692.3	866.2	705.0	1041.6	812.8	1217.4	959.6	914.6	862.6	688.3	872.5	729.9	957.0	858.1	1034.0
213087_s_at	111.9	175.0	70.0	161.0	61.1	167.1	74.7	164.2	50.0	63.9	78.1	130.6	144.0	176.0	50.0	50.0	131.3	190.8
213088_s_at	484.2	481.8	421.7	228.1	304.6	302.4	368.0	736.6	530.6	482.5	397.0	366.1	340.6	369.1	486.0	378.4	378.0	436.2
213089_at	147.9	126.1	91.5	121.3	190.8	85.0	102.4	246.0	258.2	180.7	140.9	315.9	121.2	85.4	237.4	123.4	236.4	185.7
213090_s_at	189.1	121.3	223.9	50.0	158.7	113.4	130.5	146.3	148.1	148.9	203.6	198.4	50.7	159.1	66.7	162.1	231.8	101.3
213091_at	49.0	50.0	66.9	50.0	76.2	50.0	50.0	50.0	50.0	49.0	50.0	55.8	83.5	50.0	53.8	52.1	50.0	50.0
213092_x_at	184.4	150.6	102.8	50.0	50.0	63.3	116.4	106.4	130.8	106.6	92.1	71.7	79.7	144.1	107.6	131.3	85.2	125.5
213093_at	815.4	639.1	697.3	517.9	561.2	584.4	617.3	970.0	724.0	746.3	833.4	638.3	473.4	710.9	741.8	772.8	543.6	515.4
213094_at	778.0	912.7	860.7	810.5	781.6	755.6	741.1	1169.3	885.8	834.2	1050.9	1046.6	580.1	675.3	852.9	514.4	801.7	782.1
213095_x_at	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	53.3	50.0	50.0
213096_at	49.0	50.0	50.0	50.0	50.0	67.9	50.0	50.0	50.0	49.0	123.0	87.9	134.8	113.6	108.0	148.5	95.8	61.6
213097_s_at	282.3	291.0	359.1	463.4	466.9	183.6	436.6	420.6	375.5	387.2	286.4	410.7	271.8	410.8	472.7	493.0	413.2	560.2
213098_at	57.9	162.4	50.0	189.5	110.0	113.7	106.3	50.0	87.4	49.0	50.0	50.0	50.0	109.6	59.6	52.6	50.0	50.0
213099_at	211.5	178.1	195.9	113.3	188.1	133.8	260.3	187.1	279.3	176.1	305.5	264.7	367.9	353.0	317.3	201.8	292.2	124.4
213100_at	84.4	162.3	50.0	94.2	50.0	50.0	72.9	149.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
213101_s_at	2472.5	2304.3	2776.4	2152.1	2580.3	1794.5	2333.3	2162.7	2877.7	2455.7	2465.7	2597.8	2467.3	2524.1	2791.4	2461.6	2336.8	2627.0
213102_at	534.2	363.0	706.6	248.9	662.6	424.5	494.0	446.7	636.9	597.3	495.0	408.4	577.1	262.4	550.1	437.4	298.5	383.1
213103_at	54.1	70.3	50.0	147.1	50.0	50.0	53.1	117.3	116.7	49.0	85.5	50.0	68.4	97.7	81.1	186.4	50.0	102.4
213104_at	249.2	255.0	277.8	410.7	275.4	160.5	366.1	273.3	177.5	219.9	191.9	293.7	329.3	341.6	146.9	399.3	260.8	309.0
213105_s_at	205.0	247.7	118.8	88.8	192.1	200.7	72.0	137.8	286.4	185.2	117.5	149.9	226.5	132.4	336.0	388.8	50.0	142.8
213106_at	49.0	117.3	50.0	84.1	50.0	100.7	186.2	150.2	104.5	49.0	50.0	87.7	108.9	50.0	50.0	50.3	101.0	55.4
213107_at	94.1	50.0	50.0	89.0	50.0	175.7	147.6	197.7	100.6	159.9	157.5	94.2	178.7	114.8	145.7	121.8	166.0	90.7
213108_at	52.9	50.9	50.0	50.0	50.0	50.0	50.0	50.0	50.4	54.9	50.0	50.0	139.5	50.0	149.3	50.0	50.0	50.0
213109_at	142.8	97.3	50.0	92.2	57.3	338.3	105.8	145.9	50.0	143.4	157.5	126.6	298.2	171.3	145.1	166.1	202.0	154.8
213110_s_at	1035.5	976.3	1024.6	527.0	396.0	341.8	861.0	885.2	952.7	1047.2	927.3	1012.6	476.5	505.2	872.0	923.1	697.1	892.3
213111_at	160.9	176.7	214.9	137.5	173.6	50.0	109.4	101.5	170.6	173.5	195.1	121.9	149.3	59.6	256.1	206.4	152.4	91.5
213112_s_at	151.4	202.7	171.4	262.9	210.7	304.4	96.6	355.1	184.6	185.8	336.8	360.2	170.0	356.0	370.7	329.2	167.0	132.4
213113_s_at	250.3	135.4	117.3	54.1	148.8	368.0	50.0	169.1	81.2	315.7	225.6	204.6	110.4	50.0	202.1	253.5	178.5	50.0
213114_at	49.0	50.0	50.0	142.0	50.0	79.6	174.8	50.0	99.5	70.5	122.6	51.9	256.3	116.3	50.0	128.4	173.8	50.0
213115_at	221.0	384.7	123.2	50.0	62.3	426.0	112.7	109.1	124.4	145.2	146.9	209.1	115.5	197.0	79.8	169.9	126.6	104.9
213116_at	132.3	144.3	108.1	50.0	136.8	86.5	108.1	170.1	114.6	147.1	74.0	83.1	127.4	74.0	50.0	179.8	86.3	50.0
213117_at	119.2	167.1	92.2	67.3	134.2	109.9	55.8	160.0	81.7	181.5	200.0	147.3	134.0	75.4	97.3	98.2	155.1	67.4
213118_at	120.7	96.3	96.0	74.7	110.9	99.7	79.3	73.5	50.0	76.4	132.8	148.6	50.0	50.0	144.0	50.0	50.0	50.0
213119_at	49.0	50.0	50.0	50.0	50.0	174.5	120.8	50.0	50.0	49.0	50.0	50.0	137.4	50.0	50.0	79.1	91.6	68.5
213120_at	49.0	50.0	50.0	124.9	50.0	50.0	50.0	80.5	50.0	101.6	63.7	66.5	161.5	50.0	50.0	65.4	123.2	85.4
213121_at	49.0	50.0	62.8	108.1	69.5	63.3	50.0	50.0	96.7	85.8	50.0	124.8	50.0	130.5	92.0	155.7	50.0	61.7
213122_at	427.2	301.1	414.3	469.0	322.4	454.7	387.8	434.5	526.1	358.7	462.3	316.1	428.2	390.8	333.3	403.6	261.4	277.4
213123_at	181.6	204.0	222.4	50.0	167.7	266.3	237.7	165.8	115.2	174.4	169.2	226.5	198.7	115.8	192.3	206.4	155.1	187.4
213124_at	175.9	155.4	128.7	50.0	50.0	50.0	159.7	177.0	93.7	78.6	81.5	163.5	140.6	102.8	167.4	145.6	159.4	108.2
213125_at	67.4	50.0	50.0	152.5	64.3	50.0	50.0	62.8	50.0	49.0	50.0	52.8	111.8	56.0	50.0	83.5	108.8	50.0
213126_at	145.4	203.4	102.1	224.1	178.2	50.0	136.0	50.0	134.3	135.3	95.5	185.3	107.4	50.0	141.9	168.9	89.1	50.0
213127_s_at	185.4	152.6	186.2	50.0	191.1	325.0	237.4	309.4	148.9	160.4	262.0	220.3	324.4	272.8	204.2	153.9	250.8	184.4
213128_s_at	73.0	151.9	176.2	211.7	183.0	50.0	156.3	50.0	138.5	234.1	80.9	178.4	138.2	213.2	216.2	50.0	143.1	165.1
213129_s_at	899.8	705.0	872.5	772.9	721.9	516.3	713.6	710.6	731.6	940.2	760.5	843.7	904.7	444.6	817.4	708.8	619.4	831.0
213130_at	70.9	180.6	145.1	50.0	87.6	50.0	65.7	215.8	78.2	171.6	112.9	161.2	199.4	163.3	50.0	141.1	196.9	193.2
213131_at	102.9	50.0	50.0	53.8	65.9	314.4	61.8	50.0	50.0	49.0	50.0	51.4	90.1	85.1	50.0	50.0	73.0	171.0
213132_s_at	111.1	157.8	156.4	297.4	196.2	245.4	110.6	88.0	174.6	125.9	133.4	165.3	152.1	299.4	202.4	190.7	247.5	168.5
213133_s_at	478.6	565.7	404.3	506.0	494.4	391.9	386.8	317.6	525.4	596.5	492.1	617.1	419.0	346.7	477.7	678.1	397.7	371.7
213134_x_at	377.2	603.5	630.8	452.1	615.3	376.4	750.1	531.1	687.6	442.0	491.5	676.0	565.6	496.9	436.2	501.1	560.1	491.3
213135_at	49.0	50.0	50.0	145.1	53.1	50.4	138.2	50.0	50.0	75.1	54.5	50.0	50.0	50.0	112.2	94.5	50.0	133.9
213136_at	396.8	495.6	267.6	220.2	296.6	326.1	292.6	320.0	462.9	436.6	405.9	500.6	527.0	380.5	426.0	426.6	299.3	177.1
213137_s_at	122.0	289.3	184.6	304.8	169.8	191.5	50.0	50.0	131.9	119.9	206.0	76.2	76.7	171.6	150.7	50.0	171.4	275.5
213138_at	49.0	50.0	50.0	50.0	50.0	95.9	50.0	50.0	50.0	49.0	50.0	51.7	158.5	50.0	50.0	95.8	50.0	50.0
213139_at	101.0	55.4	50.0	93.8	50.0	131.0	50.0	50.0	50.0	49.0	64.1	50.0	50.0	91.0	50.0	57.8	50.0	110.7
213140_s_at	189.8	131.1	165.9	164.8	50.0	230.2	115.1	111.0	50.0	132.6	84.2	202.8	90.5	125.2	119.8	188.0	130.2	50.0
213141_at	137.5	389.3	188.3	308.8	242.1	229.4	241.5	246.2	172.2	115.7	144.1	246.6	214.1	136.4	337.7	160.7	364.1	263.0
213142_x_at	282.4	385.6	390.4	204.8	434.5	311.3	282.3	369.6	423.6	366.8	361.9	425.7	321.7	262.0	274.3	342.3	476.0	301.2
213143_at	334.2	164.4	277.5	274.7	257.8	222.3	193.3	274.3	213.4	231.4	252.7	254.3	259.2	253.4	286.6	243.5	317.3	210.5
213144_at	49.0	50.0	50.0	246.7	83.0	50.0	116.4	141.4	190.4	136.7	123.8	56.5	50.0	183.7	50.0	50.0	254.4	50.0
213145_at	190.1	162.4	125.9	192.4	174.2	258.4	182.8	144.7	254.1	313.2	128.6	227.5	173.8	133.4	257.2	415.5	291.3	197.1
213146_at	74.6	159.6	63.9	162.6	170.3	197.6	119.4	168.3	131.8	112.4	150.7	212.3	180.0	211.7	107.7	175.0	50.0	127.1
213147_at	55.0	157.8	50.0	165.5	75.4	50.0	151.0	59.7	50.0	49.0	50.0	50.0	94.8	50.0	50.0	50.0	84.8	83.4
213148_at	122.9	236.2	181.1	228.8	237.0	400.3	194.5	202.4	231.6	78.5	144.5	198.2	203.0	169.2	213.1	121.8	120.3	159.7
213149_at	138.5	89.7	84.2	103.2	54.7	196.9	131.0	89.5	200.4	157.0	77.7	138.5	50.0	151.9	134.0	75.0	67.2	138.9
213150_at	49.0	198.5	110.8	50.0	113.7	198.6	93.2	50.0	50.0	120.4	110.6	73.2	50.0	122.6	147.8	50.0	50.0	97.3
213151_s_at	1219.8	903.5	1256.1	1144.3	1509.0	1064.9	1131.5	1259.8	1147.6	1285.1	1332.8	1008.4	1238.8	1061.2	1247.5	1243.8	1270.7	1185.7
213152_s_at	145.4	165.5	312.0	64.8	109.5	307.2	131.0	193.9	158.0	259.3	258.1	273.4	193.8	194.9	151.4	106.9	137.5	175.7
213153_at	435.6	173.7	235.7	92.4	313.2	262.5	108.1	347.1	308.5	531.5	404.7	334.2	364.9	168.3	140.1	344.9	442.5	318.2
213154_s_at	146.3	50.0	117.9	97.8	75.4	105.0	166.5	50.0	244.6	157.8	154.6	144.8	55.2	50.0	50.0	75.0	142.1	82.5
213155_at	49.0	50.0	50.0	112.4	50.0	50.0	50.0	50.0	92.6	49.0	50.0	50.0	50.0	50.0	167.6	50.0	51.8	50.0
